OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,flag_negative_value,flag_zero_quantity,OrderMonth,AgeGroup
541869,101282,2025-10-09,2019,2.0,15.0,Gateway,Completed,53.0,Tehran,2023-02-09,Regular,Tablet,Electronics,260.0,442.0,442.0,False,False,2025-10,45-54
541870,101346,2026-04-14,2019,2.0,0.0,Wallet,Completed,65.0,Tabriz,2024-11-24,Regular,Tablet,Electronics,260.0,520.0,520.0,False,False,2026-04,55+
541871,108240,2025-12-26,2005,5.0,15.0,CardToCard,Completed,41.0,Tehran,2023-11-19,Regular,Laptop Stand,Accessories,28.0,119.0,119.0,False,False,2025-12,35-44
541872,106958,2024-02-19,2004,2.0,10.0,Wallet,Completed,62.0,Tehran,2025-02-26,Regular,Power Bank,Electronics,35.0,63.0,63.0,False,False,2024-02,55+
541873,104319,2025-09-11,2008,1.0,0.0,Gateway,Completed,58.0,Karaj,2023-06-18,Regular,Phone Case,Accessories,14.0,14.0,14.0,False,False,2025-09,55+
541874,105601,2024-04-25,2005,4.0,10.0,Wallet,Completed,34.0,Karaj,2024-02-07,Regular,Laptop Stand,Accessories,28.0,101.0,101.0,False,False,2024-04,25-34
541875,109511,2025-12-21,2013,1.0,0.0,Gateway,Completed,28.0,Kerman,2023-07-14,New,Notebook,Stationery,7.0,7.0,7.0,False,False,2025-12,25-34
541876,102412,2024-03-27,2005,1.0,0.0,Wallet,Completed,20.0,Karaj,2024-08-05,Regular,Laptop Stand,Accessories,28.0,28.0,28.0,False,False,2024-03,<25
541877,108625,2024-09-05,2008,3.0,10.0,CardToCard,Completed,29.0,Tehran,2023-06-03,Regular,Phone Case,Accessories,14.0,38.0,38.0,False,False,2024-09,25-34
541878,102483,2024-09-28,2004,1.0,0.0,Gateway,Completed,26.0,Shiraz,2025-01-15,Regular,Power Bank,Electronics,35.0,35.0,35.0,False,False,2024-09,25-34
541879,104943,2026-04-06,2013,2.0,5.0,Cash,Completed,58.0,Qom,2024-06-25,New,Notebook,Stationery,7.0,13.0,13.0,False,False,2026-04,55+
541880,109727,2026-06-15,2007,1.0,5.0,Gateway,Completed,62.0,Shiraz,2024-10-12,New,Headphones,Electronics,75.0,71.0,71.0,False,False,2026-06,55+
541881,102461,2025-04-10,2002,1.0,0.0,Cash,Cancelled,34.0,Isfahan,2025-10-31,Regular,Mechanical Keyboard,Electronics,62.0,62.0,62.0,False,False,2025-04,25-34
541882,107866,2025-03-27,2020,2.0,10.0,Cash,Completed,42.0,Ahvaz,2024-10-18,New,Gaming Controller,Gaming,68.0,122.0,122.0,False,False,2025-03,35-44
541883,100958,2025-04-11,2001,3.0,10.0,Gateway,Completed,48.0,Tehran,2023-05-01,Regular,Wireless Mouse,Electronics,18.0,49.0,49.0,False,False,2025-04,45-54
541884,102481,2025-07-06,2010,3.0,20.0,Cash,Completed,49.0,Isfahan,2023-04-15,Regular,Fitness Band,Wearables,55.0,132.0,132.0,False,False,2025-07,45-54
541886,101347,2024-09-13,2011,1.0,0.0,CardToCard,Completed,59.0,Mashhad,2023-11-02,Regular,Desk Lamp,Home Office,32.0,32.0,32.0,False,False,2024-09,55+
541887,101157,2025-06-12,2013,3.0,0.0,Gateway,Completed,23.0,Isfahan,2023-03-03,New,Notebook,Stationery,7.0,21.0,21.0,False,False,2025-06,<25
541888,107547,2024-07-21,2001,3.0,0.0,Gateway,Completed,49.0,Ahvaz,2025-10-11,Regular,Wireless Mouse,Electronics,18.0,54.0,54.0,False,False,2024-07,45-54
541889,106812,2025-06-10,2011,1.0,15.0,Gateway,Completed,57.0,Isfahan,2025-03-01,Regular,Desk Lamp,Home Office,32.0,27.0,27.0,False,False,2025-06,55+
541890,103036,2026-02-24,2009,2.0,5.0,CardToCard,Completed,63.0,Ahvaz,2024-08-12,New,Smart Watch,Wearables,120.0,228.0,228.0,False,False,2026-02,55+
541891,107658,2025-10-25,2008,3.0,5.0,CardToCard,Completed,62.0,Karaj,2025-01-14,New,Phone Case,Accessories,14.0,40.0,40.0,False,False,2025-10,55+
541892,100069,2025-04-06,2012,3.0,20.0,Gateway,Completed,21.0,Tehran,2025-08-07,Regular,Office Chair,Home Office,180.0,432.0,432.0,False,False,2025-04,<25
541893,102300,2024-08-29,2020,4.0,5.0,CardToCard,Completed,60.0,Tabriz,2023-05-02,New,Gaming Controller,Gaming,68.0,258.0,258.0,False,False,2024-08,55+
541894,106420,2024-12-21,2017,4.0,5.0,Wallet,Completed,22.0,Rasht,2023-02-03,New,HDMI Cable,Accessories,11.0,42.0,42.0,False,False,2024-12,<25
541895,108145,2024-03-15,2008,2.0,15.0,CardToCard,Returned,46.0,Mashhad,2023-02-17,New,Phone Case,Accessories,14.0,24.0,24.0,False,False,2024-03,45-54
541896,105120,2024-05-05,2011,2.0,30.0,Gateway,Completed,19.0,Mashhad,2024-12-03,New,Desk Lamp,Home Office,32.0,45.0,45.0,False,False,2024-05,<25
541897,103483,2026-06-29,2013,1.0,15.0,CardToCard,Completed,56.0,Qom,2024-11-30,VIP,Notebook,Stationery,7.0,6.0,6.0,False,False,2026-06,55+
541898,102083,2026-03-17,2018,2.0,0.0,Gateway,Completed,33.0,Qom,2024-07-06,Regular,Microphone,Electronics,85.0,170.0,170.0,False,False,2026-03,25-34
541899,105129,2025-06-17,2004,2.0,5.0,CardToCard,Completed,50.0,Tehran,2023-02-25,Regular,Power Bank,Electronics,35.0,66.0,66.0,False,False,2025-06,45-54
541900,109182,2025-06-27,2018,3.0,5.0,Gateway,Completed,29.0,Ahvaz,2023-02-11,Regular,Microphone,Electronics,85.0,242.0,242.0,False,False,2025-06,25-34
541901,109543,2024-08-30,2008,2.0,15.0,Gateway,Cancelled,30.0,Tabriz,2024-02-01,Regular,Phone Case,Accessories,14.0,24.0,24.0,False,False,2024-08,25-34
541902,107485,2024-12-04,2018,3.0,10.0,CardToCard,Completed,19.0,Shiraz,2025-05-11,New,Microphone,Electronics,85.0,230.0,230.0,False,False,2024-12,<25
541903,100033,2024-06-26,2006,1.0,5.0,Wallet,Completed,22.0,Tehran,2025-05-22,Regular,Webcam,Electronics,48.0,46.0,46.0,False,False,2024-06,<25
541904,102138,2026-04-28,2014,2.0,10.0,Gateway,Completed,19.0,Tehran,2023-11-05,New,Backpack,Accessories,42.0,76.0,76.0,False,False,2026-04,<25
541905,104015,2025-12-05,2006,1.0,0.0,Gateway,Completed,31.0,Kerman,2025-04-03,Regular,Webcam,Electronics,48.0,48.0,48.0,False,False,2025-12,25-34
541906,109944,2024-09-10,2008,1.0,30.0,Gateway,Completed,21.0,Tehran,2025-07-07,New,Phone Case,Accessories,14.0,10.0,10.0,False,False,2024-09,<25
541907,107252,2024-11-09,2003,1.0,0.0,CardToCard,Returned,44.0,Tehran,2023-12-30,Regular,USB-C Cable,Accessories,9.0,9.0,9.0,False,False,2024-11,35-44
541908,103424,2024-01-10,2011,1.0,5.0,Gateway,Returned,36.0,Kerman,2024-06-21,Regular,Desk Lamp,Home Office,32.0,30.0,30.0,False,False,2024-01,35-44
541909,105079,2024-08-19,2018,1.0,0.0,CardToCard,Completed,56.0,Karaj,2023-04-14,Regular,Microphone,Electronics,85.0,85.0,85.0,False,False,2024-08,55+
541910,102540,2024-08-17,2017,4.0,10.0,Gateway,Completed,41.0,Tehran,2025-07-10,VIP,HDMI Cable,Accessories,11.0,40.0,40.0,False,False,2024-08,35-44
541911,107003,2024-05-12,2016,1.0,10.0,Wallet,Completed,64.0,Tehran,2023-06-14,Regular,Monitor,Electronics,21.0,19.0,19.0,False,False,2024-05,55+
541912,100999,2026-03-15,2001,3.0,20.0,Gateway,Completed,64.0,Ahvaz,2025-02-03,Regular,Wireless Mouse,Electronics,18.0,43.0,43.0,False,False,2026-03,55+
541913,100527,2024-01-21,2004,1.0,10.0,Gateway,Completed,62.0,Mashhad,2024-09-11,Regular,Power Bank,Electronics,35.0,32.0,32.0,False,False,2024-01,55+
541914,106528,2025-04-29,2017,1.0,20.0,CardToCard,Completed,40.0,Karaj,2024-05-18,Regular,HDMI Cable,Accessories,11.0,9.0,9.0,False,False,2025-04,35-44
541915,105119,2024-12-26,2013,4.0,0.0,CardToCard,Completed,59.0,Isfahan,2023-08-11,New,Notebook,Stationery,7.0,28.0,28.0,False,False,2024-12,55+
541916,105972,2024-12-12,2013,5.0,5.0,CardToCard,Completed,29.0,Ahvaz,2023-12-24,New,Notebook,Stationery,7.0,33.0,33.0,False,False,2024-12,25-34
541917,102871,2024-05-10,2017,1.0,0.0,CardToCard,Completed,31.0,Tehran,2023-06-06,VIP,HDMI Cable,Accessories,11.0,11.0,11.0,False,False,2024-05,25-34
541918,104432,2025-11-16,2008,1.0,10.0,Cash,Completed,22.0,Tehran,2024-07-06,New,Phone Case,Accessories,14.0,13.0,13.0,False,False,2025-11,<25
541919,106311,2024-10-06,2005,2.0,30.0,Wallet,Completed,41.0,Mashhad,2025-04-14,Regular,Laptop Stand,Accessories,28.0,39.0,39.0,False,False,2024-10,35-44
541920,104441,2025-08-14,2008,1.0,20.0,CardToCard,Completed,33.0,Shiraz,2025-04-12,Regular,Phone Case,Accessories,14.0,11.0,11.0,False,False,2025-08,25-34
541921,108197,2024-09-29,2008,2.0,0.0,CardToCard,Completed,34.0,Ahvaz,2025-08-30,New,Phone Case,Accessories,14.0,28.0,28.0,False,False,2024-09,25-34
541922,105280,2026-03-06,2004,2.0,0.0,Cash,Completed,27.0,Kerman,2025-08-12,Regular,Power Bank,Electronics,35.0,70.0,70.0,False,False,2026-03,25-34
541923,102215,2024-07-15,2017,1.0,20.0,Cash,Completed,23.0,Qom,2023-05-18,New,HDMI Cable,Accessories,11.0,9.0,9.0,False,False,2024-07,<25
541924,100807,2025-12-20,2001,1.0,5.0,CardToCard,Completed,44.0,Karaj,2024-10-14,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0,False,False,2025-12,35-44
541925,100174,2025-10-04,2013,2.0,5.0,Gateway,Completed,52.0,Tehran,2023-06-10,Regular,Notebook,Stationery,7.0,13.0,13.0,False,False,2025-10,45-54
541926,104672,2026-01-21,2004,3.0,0.0,Cash,Completed,51.0,Kerman,2025-06-27,Regular,Power Bank,Electronics,35.0,105.0,105.0,False,False,2026-01,45-54
541927,108594,2026-06-14,2003,2.0,10.0,Wallet,Completed,39.0,Tehran,2023-10-16,Regular,USB-C Cable,Accessories,9.0,16.0,16.0,False,False,2026-06,35-44
541928,109126,2025-05-14,2008,1.0,5.0,Gateway,Completed,31.0,Rasht,2023-01-08,New,Phone Case,Accessories,14.0,13.0,13.0,False,False,2025-05,25-34
541929,107880,2025-09-22,2010,1.0,0.0,Cash,Completed,22.0,Mashhad,2025-12-26,New,Fitness Band,Wearables,55.0,55.0,55.0,False,False,2025-09,<25
541930,108364,2025-05-08,2014,1.0,5.0,Gateway,Completed,24.0,Kerman,2024-09-09,New,Backpack,Accessories,42.0,40.0,40.0,False,False,2025-05,<25
541931,103185,2026-02-16,2001,1.0,10.0,Wallet,Completed,48.0,Mashhad,2024-03-01,Regular,Wireless Mouse,Electronics,18.0,16.0,16.0,False,False,2026-02,45-54
541932,106492,2025-06-17,2007,2.0,15.0,Gateway,Cancelled,44.0,Tehran,2025-05-08,Regular,Headphones,Electronics,75.0,128.0,128.0,False,False,2025-06,35-44
541933,105085,2026-01-01,2001,1.0,5.0,Gateway,Completed,42.0,Tabriz,2025-06-22,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0,False,False,2026-01,35-44
541934,109245,2024-08-16,2020,1.0,0.0,CardToCard,Completed,54.0,Mashhad,2024-12-16,Regular,Gaming Controller,Gaming,68.0,68.0,68.0,False,False,2024-08,45-54
541935,100247,2024-02-09,2017,3.0,5.0,Cash,Completed,54.0,Isfahan,2023-10-30,New,HDMI Cable,Accessories,11.0,31.0,31.0,False,False,2024-02,45-54
541936,109758,2024-03-26,2020,3.0,15.0,Gateway,Completed,36.0,Ahvaz,2023-06-06,New,Gaming Controller,Gaming,68.0,173.0,173.0,False,False,2024-03,35-44
541937,103683,2025-07-18,2008,1.0,5.0,CardToCard,Completed,28.0,Karaj,2023-04-29,Regular,Phone Case,Accessories,14.0,13.0,13.0,False,False,2025-07,25-34
541938,107104,2025-12-22,2004,3.0,15.0,Cash,Completed,44.0,Tabriz,2024-01-03,Regular,Power Bank,Electronics,35.0,89.0,89.0,False,False,2025-12,35-44
541939,104096,2024-07-28,2003,1.0,30.0,Gateway,Completed,44.0,Shiraz,2025-08-04,VIP,USB-C Cable,Accessories,9.0,6.0,6.0,False,False,2024-07,35-44
541940,101128,2025-05-25,2015,1.0,10.0,Gateway,Completed,48.0,Tehran,2025-10-03,Regular,Bluetooth Speaker,Electronics,58.0,52.0,52.0,False,False,2025-05,45-54
541941,108750,2025-03-29,2014,2.0,0.0,Gateway,Completed,46.0,Shiraz,2024-04-22,New,Backpack,Accessories,42.0,84.0,84.0,False,False,2025-03,45-54
541942,100508,2025-07-23,2004,2.0,20.0,CardToCard,Cancelled,29.0,Mashhad,2023-09-21,Regular,Power Bank,Electronics,35.0,56.0,56.0,False,False,2025-07,25-34
541943,101104,2024-07-18,2019,1.0,15.0,Gateway,Completed,25.0,Ahvaz,2024-02-18,New,Tablet,Electronics,260.0,221.0,221.0,False,False,2024-07,<25
541944,107911,2024-07-11,2009,2.0,0.0,Gateway,Completed,20.0,Isfahan,2023-03-16,Regular,Smart Watch,Wearables,120.0,240.0,240.0,False,False,2024-07,<25
541945,108592,2025-11-04,2003,1.0,10.0,Gateway,Completed,37.0,Tabriz,2023-11-03,Regular,USB-C Cable,Accessories,9.0,8.0,8.0,False,False,2025-11,35-44
541946,105784,2024-02-11,2003,2.0,5.0,CardToCard,Completed,65.0,Tehran,2024-03-15,VIP,USB-C Cable,Accessories,9.0,17.0,17.0,False,False,2024-02,55+
541947,101726,2025-08-22,2004,2.0,5.0,Wallet,Completed,55.0,Mashhad,2024-03-22,New,Power Bank,Electronics,35.0,66.0,66.0,False,False,2025-08,45-54
541948,105815,2024-03-02,2013,2.0,10.0,Gateway,Cancelled,46.0,Tehran,2025-03-23,Regular,Notebook,Stationery,7.0,13.0,13.0,False,False,2024-03,45-54
541949,105275,2024-03-30,2008,1.0,0.0,Wallet,Completed,47.0,Tehran,2024-06-01,New,Phone Case,Accessories,14.0,14.0,14.0,False,False,2024-03,45-54
541950,105469,2024-07-28,2001,1.0,0.0,Cash,Completed,44.0,Isfahan,2024-01-16,New,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2024-07,35-44
541951,101125,2024-10-22,2007,2.0,0.0,CardToCard,Completed,58.0,Tehran,2023-02-26,VIP,Headphones,Electronics,75.0,150.0,150.0,False,False,2024-10,55+
541952,100430,2026-06-14,2015,1.0,0.0,CardToCard,Completed,52.0,Tabriz,2023-10-28,New,Bluetooth Speaker,Electronics,58.0,58.0,58.0,False,False,2026-06,45-54
541953,105196,2025-01-29,2003,2.0,0.0,Gateway,Completed,37.0,Rasht,2025-11-01,Regular,USB-C Cable,Accessories,9.0,18.0,18.0,False,False,2025-01,35-44
541954,100865,2025-01-05,2011,1.0,0.0,Cash,Completed,58.0,Tabriz,2025-12-15,New,Desk Lamp,Home Office,32.0,32.0,32.0,False,False,2025-01,55+
541955,109751,2025-10-27,2003,1.0,10.0,Gateway,Completed,32.0,Tehran,2023-10-22,VIP,USB-C Cable,Accessories,9.0,8.0,8.0,False,False,2025-10,25-34
541956,102268,2024-08-21,2006,3.0,0.0,Gateway,Completed,52.0,Tabriz,2023-08-07,New,Webcam,Electronics,48.0,144.0,144.0,False,False,2024-08,45-54
541957,108409,2025-05-30,2001,2.0,15.0,Gateway,Completed,19.0,Tehran,2025-04-03,VIP,Wireless Mouse,Electronics,18.0,31.0,31.0,False,False,2025-05,<25
541958,106101,2025-08-27,2013,3.0,10.0,Gateway,Completed,27.0,Ahvaz,2024-10-10,New,Notebook,Stationery,7.0,19.0,19.0,False,False,2025-08,25-34
541959,104575,2026-01-09,2008,3.0,0.0,Gateway,Completed,52.0,Tehran,2024-11-26,New,Phone Case,Accessories,14.0,42.0,42.0,False,False,2026-01,45-54
541960,105577,2024-04-15,2003,1.0,10.0,Gateway,Completed,45.0,Karaj,2024-06-19,Regular,USB-C Cable,Accessories,9.0,8.0,8.0,False,False,2024-04,35-44
541961,100778,2025-07-19,2001,1.0,5.0,Gateway,Completed,23.0,Shiraz,2024-11-04,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0,False,False,2025-07,<25
541962,100069,2024-01-05,2005,2.0,5.0,CardToCard,Completed,21.0,Tehran,2025-08-07,Regular,Laptop Stand,Accessories,28.0,53.0,53.0,False,False,2024-01,<25
541963,103808,2025-03-05,2020,2.0,0.0,CardToCard,Completed,25.0,Qom,2025-07-31,Regular,Gaming Controller,Gaming,68.0,136.0,136.0,False,False,2025-03,<25
541964,103965,2024-11-07,2014,1.0,5.0,Gateway,Completed,27.0,Mashhad,2023-09-23,Regular,Backpack,Accessories,42.0,40.0,40.0,False,False,2024-11,25-34
541965,103555,2025-12-05,2008,5.0,30.0,Cash,Completed,37.0,Qom,2025-10-04,Regular,Phone Case,Accessories,14.0,49.0,49.0,False,False,2025-12,35-44
541966,101470,2025-09-20,2004,2.0,0.0,Gateway,Completed,20.0,Ahvaz,2025-07-05,New,Power Bank,Electronics,35.0,70.0,70.0,False,False,2025-09,<25
541967,101917,2025-08-20,2014,1.0,10.0,Gateway,Completed,31.0,Mashhad,2023-08-12,Regular,Backpack,Accessories,42.0,38.0,38.0,False,False,2025-08,25-34
541968,103561,2024-05-26,2005,2.0,0.0,CardToCard,Completed,21.0,Mashhad,2024-01-29,New,Laptop Stand,Accessories,28.0,56.0,56.0,False,False,2024-05,<25
541969,108059,2024-09-25,2009,1.0,10.0,Cash,Completed,49.0,Mashhad,2024-09-17,Regular,Smart Watch,Wearables,120.0,108.0,108.0,False,False,2024-09,45-54
541970,104935,2024-09-05,2011,1.0,0.0,Gateway,Completed,36.0,Ahvaz,2024-10-22,VIP,Desk Lamp,Home Office,32.0,32.0,32.0,False,False,2024-09,35-44
541971,103764,2024-06-16,2010,1.0,0.0,Cash,Completed,48.0,Tabriz,2023-02-11,New,Fitness Band,Wearables,55.0,55.0,55.0,False,False,2024-06,45-54
541972,104506,2024-12-29,2004,3.0,10.0,CardToCard,Completed,36.0,Tabriz,2025-12-24,VIP,Power Bank,Electronics,35.0,94.0,94.0,False,False,2024-12,35-44
541973,102710,2025-01-02,2018,2.0,10.0,Cash,Completed,59.0,Tabriz,2025-02-18,New,Microphone,Electronics,85.0,153.0,153.0,False,False,2025-01,55+
541974,108080,2024-10-29,2005,1.0,5.0,Gateway,Completed,57.0,Kerman,2025-04-23,VIP,Laptop Stand,Accessories,28.0,27.0,27.0,False,False,2024-10,55+
541975,107641,2025-11-17,2013,2.0,0.0,Gateway,Completed,48.0,Shiraz,2023-04-23,Regular,Notebook,Stationery,7.0,14.0,14.0,False,False,2025-11,45-54
541976,100833,2025-08-19,2008,4.0,10.0,CardToCard,Completed,39.0,Mashhad,2025-06-27,New,Phone Case,Accessories,14.0,50.0,50.0,False,False,2025-08,35-44
541977,102758,2025-11-17,2017,2.0,10.0,Gateway,Completed,48.0,Tehran,2023-02-25,Regular,HDMI Cable,Accessories,11.0,20.0,20.0,False,False,2025-11,45-54
541978,102168,2025-11-29,2005,1.0,10.0,Gateway,Completed,58.0,Tehran,2025-08-01,VIP,Laptop Stand,Accessories,28.0,25.0,25.0,False,False,2025-11,55+
541979,109539,2024-07-09,2007,1.0,10.0,Gateway,Completed,44.0,Kerman,2023-09-02,New,Headphones,Electronics,75.0,68.0,68.0,False,False,2024-07,35-44
541980,104987,2026-04-23,2009,1.0,10.0,CardToCard,Completed,64.0,Ahvaz,2023-09-16,Regular,Smart Watch,Wearables,120.0,108.0,108.0,False,False,2026-04,55+
541981,103567,2025-07-16,2006,1.0,0.0,Gateway,Completed,38.0,Rasht,2023-01-14,New,Webcam,Electronics,48.0,48.0,48.0,False,False,2025-07,35-44
541982,107472,2025-11-20,2014,4.0,0.0,CardToCard,Completed,64.0,Tehran,2023-01-06,New,Backpack,Accessories,42.0,168.0,168.0,False,False,2025-11,55+
541983,103519,2026-03-31,2017,1.0,30.0,Gateway,Completed,50.0,Shiraz,2025-09-14,Regular,HDMI Cable,Accessories,11.0,8.0,8.0,False,False,2026-03,45-54
541984,108783,2025-12-05,2017,3.0,10.0,CardToCard,Completed,23.0,Karaj,2024-05-30,Regular,HDMI Cable,Accessories,11.0,30.0,30.0,False,False,2025-12,<25
541985,102728,2025-04-28,2008,2.0,10.0,Gateway,Completed,19.0,Tehran,2024-05-20,VIP,Phone Case,Accessories,14.0,25.0,25.0,False,False,2025-04,<25
541986,104877,2025-02-18,2008,1.0,0.0,Cash,Completed,41.0,Qom,2024-05-25,New,Phone Case,Accessories,14.0,14.0,14.0,False,False,2025-02,35-44
541987,100077,2025-04-18,2013,1.0,30.0,Gateway,Completed,33.0,Isfahan,2024-12-07,New,Notebook,Stationery,7.0,5.0,5.0,False,False,2025-04,25-34
541988,109196,2026-01-25,2017,1.0,0.0,Gateway,Completed,26.0,Karaj,2023-09-30,Regular,HDMI Cable,Accessories,11.0,11.0,11.0,False,False,2026-01,25-34
541989,106842,2024-02-27,2008,2.0,20.0,Gateway,Completed,59.0,Ahvaz,2025-10-01,Regular,Phone Case,Accessories,14.0,22.0,22.0,False,False,2024-02,55+
541990,105930,2024-11-30,2003,2.0,5.0,Wallet,Completed,30.0,Mashhad,2024-04-17,Regular,USB-C Cable,Accessories,9.0,17.0,17.0,False,False,2024-11,25-34
541991,106228,2024-09-02,2003,2.0,5.0,Gateway,Completed,49.0,Karaj,2024-01-18,New,USB-C Cable,Accessories,9.0,17.0,17.0,False,False,2024-09,45-54
541992,108366,2025-01-20,2003,2.0,0.0,Gateway,Completed,51.0,Tehran,2023-08-11,Regular,USB-C Cable,Accessories,9.0,18.0,18.0,False,False,2025-01,45-54
541993,105633,2025-06-04,2008,3.0,0.0,Gateway,Completed,43.0,Kerman,2023-01-07,Regular,Phone Case,Accessories,14.0,42.0,42.0,False,False,2025-06,35-44
541994,103609,2025-10-29,2003,2.0,0.0,CardToCard,Completed,47.0,Tehran,2025-08-31,Regular,USB-C Cable,Accessories,9.0,18.0,18.0,False,False,2025-10,45-54
541995,107374,2024-01-08,2013,3.0,0.0,Cash,Completed,34.0,Tehran,2023-04-01,Regular,Notebook,Stationery,7.0,21.0,21.0,False,False,2024-01,25-34
541996,103035,2025-01-07,2001,1.0,0.0,Gateway,Completed,22.0,Tehran,2023-10-01,Regular,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2025-01,<25
541997,108064,2024-09-07,2013,3.0,10.0,CardToCard,Completed,35.0,Kerman,2025-04-11,New,Notebook,Stationery,7.0,19.0,19.0,False,False,2024-09,25-34
541998,107522,2025-09-28,2001,1.0,0.0,CardToCard,Completed,65.0,Shiraz,2024-07-29,Regular,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2025-09,55+
541999,102120,2024-08-25,2003,1.0,0.0,CardToCard,Completed,51.0,Tabriz,2024-04-08,Regular,USB-C Cable,Accessories,9.0,9.0,9.0,False,False,2024-08,45-54
542000,105458,2024-07-21,2001,2.0,0.0,Gateway,Completed,36.0,Tehran,2025-12-20,New,Wireless Mouse,Electronics,18.0,36.0,36.0,False,False,2024-07,35-44
542001,103344,2024-05-29,2018,2.0,10.0,CardToCard,Completed,47.0,Mashhad,2025-09-24,Regular,Microphone,Electronics,85.0,153.0,153.0,False,False,2024-05,45-54
542002,105614,2025-03-10,2008,1.0,0.0,CardToCard,Completed,33.0,Tehran,2023-07-10,Regular,Phone Case,Accessories,14.0,14.0,14.0,False,False,2025-03,25-34
542003,100663,2024-02-15,2004,1.0,0.0,Gateway,Completed,19.0,Shiraz,2024-06-01,Regular,Power Bank,Electronics,35.0,35.0,35.0,False,False,2024-02,<25
542004,107828,2025-08-25,2017,4.0,10.0,Cash,Completed,36.0,Tehran,2025-05-19,New,HDMI Cable,Accessories,11.0,40.0,40.0,False,False,2025-08,35-44
542005,109446,2026-02-03,2001,1.0,0.0,CardToCard,Completed,30.0,Mashhad,2023-12-15,New,Wireless Mouse,Electronics,18.0,18.0,18.0,False,False,2026-02,25-34
542006,106637,2024-06-18,2017,1.0,5.0,Gateway,Completed,22.0,Karaj,2025-04-25,Regular,HDMI Cable,Accessories,11.0,10.0,10.0,False,False,2024-06,<25
542007,105645,2025-03-03,2014,2.0,30.0,Cash,Completed,47.0,Tabriz,2024-09-06,Regular,Backpack,Accessories,42.0,59.0,59.0,False,False,2025-03,45-54
542008,102364,2026-01-30,2005,1.0,20.0,Wallet,Completed,23.0,Qom,2025-03-20,Regular,Laptop Stand,Accessories,28.0,22.0,22.0,False,False,2026-01,<25
542009,108257,2026-01-06,2017,5.0,5.0,CardToCard,Completed,44.0,Isfahan,2024-11-24,Regular,HDMI Cable,Accessories,11.0,52.0,52.0,False,False,2026-01,35-44
542010,101358,2025-11-06,2017,4.0,20.0,Wallet,Completed,24.0,Rasht,2025-03-28,Regular,HDMI Cable,Accessories,11.0,35.0,35.0,False,False,2025-11,<25
542011,105195,2024-06-10,2018,3.0,0.0,Gateway,Completed,35.0,Tehran,2025-06-25,Regular,Microphone,Electronics,85.0,255.0,255.0,False,False,2024-06,25-34
542012,100154,2025-01-12,2015,2.0,10.0,Gateway,Completed,41.0,Tehran,2024-09-08,Regular,Bluetooth Speaker,Electronics,58.0,104.0,104.0,False,False,2025-01,35-44
542013,108190,2026-06-09,2004,1.0,10.0,Gateway,Completed,28.0,Karaj,2023-07-19,Regular,Power Bank,Electronics,35.0,32.0,32.0,False,False,2026-06,25-34
542014,107279,2024-07-28,2010,2.0,30.0,Gateway,Completed,42.0,Shiraz,2025-04-06,New,Fitness Band,Wearables,55.0,77.0,77.0,False,False,2024-07,35-44
542015,105901,2024-04-25,2017,1.0,5.0,Gateway,Completed,62.0,Tehran,2024-08-20,Regular,HDMI Cable,Accessories,11.0,10.0,10.0,False,False,2024-04,55+
542016,105575,2024-12-22,2001,5.0,10.0,Wallet,Completed,52.0,Qom,2025-02-28,Regular,Wireless Mouse,Electronics,18.0,81.0,81.0,False,False,2024-12,45-54
542017,100169,2024-05-10,2013,1.0,5.0,Gateway,Completed,34.0,Tehran,2024-11-25,Regular,Notebook,Stationery,7.0,7.0,7.0,False,False,2024-05,25-34
542018,103625,2025-02-10,2017,1.0,0.0,CardToCard,Completed,57.0,Mashhad,2025-06-12,Regular,HDMI Cable,Accessories,11.0,11.0,11.0,False,False,2025-02,55+
542019,104119,2025-06-19,2013,1.0,10.0,Gateway,Completed,27.0,Tabriz,2025-02-13,Regular,Notebook,Stationery,7.0,6.0,6.0,False,False,2025-06,25-34
542020,101182,2024-12-07,2008,1.0,0.0,CardToCard,Completed,62.0,Shiraz,2024-08-06,New,Phone Case,Accessories,14.0,14.0,14.0,False,False,2024-12,55+
542021,103595,2024-08-06,2014,4.0,10.0,Cash,Completed,29.0,Tehran,2023-10-17,Regular,Backpack,Accessories,42.0,151.0,151.0,False,False,2024-08,25-34
542022,101929,2025-02-01,2010,2.0,0.0,CardToCard,Completed,26.0,Mashhad,2024-11-21,Regular,Fitness Band,Wearables,55.0,110.0,110.0,False,False,2025-02,25-34
542023,105406,2025-11-14,2007,1.0,5.0,Gateway,Completed,36.0,Tehran,2023-08-08,Regular,Headphones,Electronics,75.0,71.0,71.0,False,False,2025-11,35-44
542024,106426,2025-12-07,2003,2.0,5.0,Gateway,Completed,55.0,Karaj,2023-08-13,Regular,USB-C Cable,Accessories,9.0,17.0,17.0,False,False,2025-12,45-54
