OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
541559,107511,2025-02-14,2018,1.0,5.0,Wallet,Cancelled,35.0,Tehran,2023-01-10,VIP,Microphone,Electronics,85.0,81.0,81.0
541560,101724,2025-12-27,2010,1.0,0.0,CardToCard,Completed,53.0,Tehran,2025-08-23,VIP,Fitness Band,Wearables,55.0,55.0,55.0
541561,109258,2025-04-25,2013,1.0,5.0,Cash,Completed,27.0,Isfahan,2023-12-29,Regular,Notebook,Stationery,7.0,7.0,7.0
541562,105387,2025-10-23,2011,1.0,5.0,Wallet,Completed,29.0,Tabriz,2025-07-25,Regular,Desk Lamp,Home Office,32.0,30.0,30.0
541563,105645,2024-11-11,2001,3.0,0.0,Gateway,Completed,47.0,Tabriz,2024-09-06,Regular,Wireless Mouse,Electronics,18.0,54.0,54.0
541564,104003,2025-08-24,2013,4.0,5.0,Cash,Completed,19.0,Isfahan,2023-04-08,New,Notebook,Stationery,7.0,27.0,27.0
541565,108235,2025-01-05,2004,3.0,20.0,CardToCard,Completed,35.0,Karaj,2025-12-16,Regular,Power Bank,Electronics,35.0,84.0,84.0
541566,106359,2025-10-25,2007,3.0,10.0,Gateway,Completed,19.0,Tehran,2023-02-09,Regular,Headphones,Electronics,75.0,202.0,202.0
541567,106464,2025-09-27,2014,2.0,10.0,CardToCard,Completed,23.0,Mashhad,2024-01-06,VIP,Backpack,Accessories,42.0,76.0,76.0
541568,108100,2024-10-21,2014,2.0,15.0,Wallet,Completed,52.0,Mashhad,2024-09-17,VIP,Backpack,Accessories,42.0,71.0,71.0
541569,105883,2024-11-03,2015,1.0,10.0,Gateway,Completed,58.0,Karaj,2023-09-07,New,Bluetooth Speaker,Electronics,58.0,52.0,52.0
541570,109904,2025-12-12,2004,1.0,15.0,Gateway,Completed,53.0,Mashhad,2024-09-20,New,Power Bank,Electronics,35.0,30.0,30.0
541571,105719,2025-05-31,2008,4.0,0.0,Gateway,Completed,18.0,Tehran,2025-08-24,New,Phone Case,Accessories,14.0,56.0,56.0
541572,100764,2025-06-16,2013,2.0,10.0,Gateway,Completed,62.0,Rasht,2023-10-29,VIP,Notebook,Stationery,7.0,13.0,13.0
541573,101969,2026-05-09,2013,1.0,10.0,Cash,Cancelled,58.0,Shiraz,2025-01-17,Regular,Notebook,Stationery,7.0,6.0,6.0
541574,107244,2024-07-12,2015,2.0,10.0,Gateway,Completed,31.0,Qom,2025-06-11,New,Bluetooth Speaker,Electronics,58.0,104.0,104.0
541575,108925,2025-03-27,2015,1.0,10.0,Gateway,Completed,35.0,Tabriz,2023-04-23,Regular,Bluetooth Speaker,Electronics,58.0,52.0,52.0
541576,107726,2024-06-18,2005,3.0,0.0,CardToCard,Completed,50.0,Tehran,2025-10-11,Regular,Laptop Stand,Accessories,28.0,84.0,84.0
541577,103499,2024-07-26,2018,2.0,0.0,CardToCard,Completed,23.0,Shiraz,2024-03-18,Regular,Microphone,Electronics,85.0,170.0,170.0
541578,107958,2025-06-10,2001,1.0,10.0,Wallet,Completed,41.0,Mashhad,2023-05-14,New,Wireless Mouse,Electronics,18.0,16.0,16.0
541579,102340,2024-04-09,2008,1.0,10.0,Gateway,Completed,22.0,Rasht,2025-10-19,Regular,Phone Case,Accessories,14.0,13.0,13.0
541580,102608,2024-05-08,2003,3.0,10.0,Cash,Completed,30.0,Tehran,2024-03-28,VIP,USB-C Cable,Accessories,9.0,24.0,24.0
541581,106895,2024-07-29,2007,1.0,10.0,CardToCard,Completed,51.0,Tehran,2025-11-19,VIP,Headphones,Electronics,75.0,68.0,68.0
541582,101429,2025-03-15,2013,1.0,0.0,Wallet,Completed,30.0,Isfahan,2025-11-23,VIP,Notebook,Stationery,7.0,7.0,7.0
541583,107502,2026-05-09,2004,2.0,0.0,CardToCard,Completed,22.0,Tehran,2024-01-05,New,Power Bank,Electronics,35.0,70.0,70.0
541584,103760,2025-08-11,2017,3.0,15.0,Gateway,Completed,44.0,Tehran,2024-11-05,Regular,HDMI Cable,Accessories,11.0,28.0,28.0
541585,105129,2025-07-18,2003,1.0,20.0,CardToCard,Completed,50.0,Tehran,2023-02-25,Regular,USB-C Cable,Accessories,9.0,7.0,7.0
541586,104154,2024-11-15,2013,3.0,15.0,CardToCard,Completed,64.0,Kerman,2023-03-17,Regular,Notebook,Stationery,7.0,18.0,18.0
541587,108071,2024-03-18,2011,1.0,0.0,CardToCard,Completed,20.0,Tabriz,2025-07-08,VIP,Desk Lamp,Home Office,32.0,32.0,32.0
541588,108008,2025-11-18,2003,1.0,5.0,Gateway,Completed,29.0,Isfahan,2023-11-05,Regular,USB-C Cable,Accessories,9.0,9.0,9.0
541589,103499,2024-02-03,2008,1.0,0.0,Wallet,Completed,23.0,Shiraz,2024-03-18,Regular,Phone Case,Accessories,14.0,14.0,14.0
541590,109944,2025-09-30,2020,1.0,10.0,Gateway,Completed,21.0,Tehran,2025-07-07,New,Gaming Controller,Gaming,68.0,61.0,61.0
541591,104487,2024-11-09,2003,1.0,10.0,Gateway,Completed,44.0,Tabriz,2023-04-02,Regular,USB-C Cable,Accessories,9.0,8.0,8.0
541592,108689,2025-02-15,2008,4.0,0.0,Gateway,Completed,43.0,Mashhad,2024-11-18,New,Phone Case,Accessories,14.0,56.0,56.0
541593,103676,2025-03-25,2013,4.0,0.0,Wallet,Cancelled,38.0,Karaj,2024-03-16,Regular,Notebook,Stationery,7.0,28.0,28.0
541594,102492,2024-07-31,2009,1.0,0.0,Wallet,Completed,30.0,Kerman,2024-01-04,New,Smart Watch,Wearables,120.0,120.0,120.0
541595,108838,2025-07-31,2003,4.0,5.0,Gateway,Completed,18.0,Mashhad,2024-01-04,New,USB-C Cable,Accessories,9.0,34.0,34.0
541596,104321,2024-08-29,2007,2.0,5.0,Wallet,Completed,49.0,Karaj,2025-01-14,New,Headphones,Electronics,75.0,142.0,142.0
541597,106329,2024-05-06,2009,3.0,5.0,Gateway,Completed,21.0,Qom,2024-01-12,Regular,Smart Watch,Wearables,120.0,342.0,342.0
541598,108246,2024-11-07,2003,4.0,5.0,Wallet,Completed,60.0,Rasht,2025-12-13,Regular,USB-C Cable,Accessories,9.0,34.0,34.0
541599,104086,2025-12-22,2008,2.0,5.0,Gateway,Completed,48.0,Tehran,2023-06-04,Regular,Phone Case,Accessories,14.0,27.0,27.0
541600,104178,2024-12-25,2011,1.0,0.0,Cash,Completed,52.0,Isfahan,2024-07-18,Regular,Desk Lamp,Home Office,32.0,32.0,32.0
541601,109883,2026-05-15,2002,3.0,0.0,Gateway,Completed,41.0,Tehran,2024-02-18,New,Mechanical Keyboard,Electronics,62.0,186.0,186.0
541602,101202,2024-02-02,2002,3.0,5.0,CardToCard,Returned,40.0,Isfahan,2023-11-01,New,Mechanical Keyboard,Electronics,62.0,177.0,177.0
541603,100496,2024-01-16,2011,2.0,0.0,CardToCard,Completed,37.0,Tehran,2023-11-19,Regular,Desk Lamp,Home Office,32.0,64.0,64.0
541604,104815,2026-02-19,2004,1.0,5.0,Wallet,Completed,53.0,Kerman,2024-10-05,Regular,Power Bank,Electronics,35.0,33.0,33.0
541605,109566,2024-06-15,2006,5.0,5.0,Gateway,Completed,61.0,Shiraz,2023-11-21,VIP,Webcam,Electronics,48.0,228.0,228.0
541606,107315,2024-07-06,2004,1.0,15.0,Gateway,Completed,60.0,Tabriz,2023-09-11,VIP,Power Bank,Electronics,35.0,30.0,30.0
541607,100565,2025-11-06,2018,3.0,5.0,CardToCard,Completed,60.0,Rasht,2025-03-26,Regular,Microphone,Electronics,85.0,242.0,242.0
541608,107913,2024-06-05,2006,1.0,0.0,Wallet,Completed,27.0,Mashhad,2023-02-07,Regular,Webcam,Electronics,48.0,48.0,48.0
541609,100687,2025-06-14,2009,1.0,5.0,Gateway,Returned,37.0,Tehran,2025-01-15,VIP,Smart Watch,Wearables,120.0,114.0,114.0
541610,107623,2024-02-08,2005,3.0,5.0,CardToCard,Completed,58.0,Karaj,2025-01-25,Regular,Laptop Stand,Accessories,28.0,80.0,80.0
541611,100207,2026-01-26,2009,5.0,5.0,Gateway,Completed,54.0,Tehran,2024-07-20,VIP,Smart Watch,Wearables,120.0,570.0,570.0
541612,102119,2025-05-08,2019,3.0,20.0,Gateway,Completed,44.0,Tehran,2025-08-12,Regular,Tablet,Electronics,260.0,624.0,624.0
541613,105329,2025-01-23,2002,2.0,15.0,Gateway,Completed,26.0,Mashhad,2023-12-08,New,Mechanical Keyboard,Electronics,62.0,105.0,105.0
541614,105367,2024-11-09,2013,1.0,15.0,Wallet,Completed,22.0,Qom,2023-08-01,VIP,Notebook,Stationery,7.0,6.0,6.0
541615,104144,2024-09-27,2007,1.0,15.0,Wallet,Completed,39.0,Tabriz,2023-09-30,New,Headphones,Electronics,75.0,64.0,64.0
541616,101437,2024-08-16,2008,1.0,0.0,Gateway,Completed,38.0,Isfahan,2023-02-14,Regular,Phone Case,Accessories,14.0,14.0,14.0
541617,108488,2026-05-30,2013,2.0,0.0,CardToCard,Completed,42.0,Tehran,2025-05-01,Regular,Notebook,Stationery,7.0,14.0,14.0
541619,108606,2024-07-24,2018,1.0,0.0,Wallet,Completed,65.0,Tabriz,2025-08-02,Regular,Microphone,Electronics,85.0,85.0,85.0
541620,108523,2025-01-30,2017,1.0,20.0,Gateway,Completed,52.0,Shiraz,2025-08-04,New,HDMI Cable,Accessories,11.0,9.0,9.0
541621,104814,2024-08-10,2001,4.0,5.0,CardToCard,Completed,44.0,Tehran,2023-09-27,New,Wireless Mouse,Electronics,18.0,68.0,68.0
541622,102656,2024-08-22,2003,2.0,20.0,Cash,Completed,45.0,Karaj,2024-11-27,Regular,USB-C Cable,Accessories,9.0,14.0,14.0
541623,104300,2024-08-17,2002,2.0,30.0,Gateway,Completed,22.0,Tehran,2023-05-13,Regular,Mechanical Keyboard,Electronics,62.0,87.0,87.0
541624,107192,2024-04-29,2002,1.0,15.0,Gateway,Completed,65.0,Tehran,2023-03-19,Regular,Mechanical Keyboard,Electronics,62.0,53.0,53.0
541625,107235,2026-02-07,2002,3.0,5.0,Gateway,Cancelled,34.0,Rasht,2023-12-20,New,Mechanical Keyboard,Electronics,62.0,177.0,177.0
541626,107499,2024-06-08,2011,2.0,10.0,Gateway,Completed,45.0,Tehran,2023-10-20,Regular,Desk Lamp,Home Office,32.0,58.0,58.0
541627,101328,2024-01-20,2008,1.0,0.0,Gateway,Completed,22.0,Shiraz,2024-12-03,Regular,Phone Case,Accessories,14.0,14.0,14.0
541628,102146,2025-11-02,2013,1.0,5.0,Cash,Completed,39.0,Karaj,2024-05-12,New,Notebook,Stationery,7.0,7.0,7.0
541629,105423,2025-01-25,2008,1.0,10.0,CardToCard,Completed,21.0,Isfahan,2025-08-25,Regular,Phone Case,Accessories,14.0,13.0,13.0
541630,100424,2024-11-02,2013,2.0,0.0,Cash,Completed,45.0,Tehran,2023-09-19,New,Notebook,Stationery,7.0,14.0,14.0
541631,105315,2025-04-05,2013,2.0,0.0,Gateway,Completed,37.0,Karaj,2024-06-23,Regular,Notebook,Stationery,7.0,14.0,14.0
541632,103359,2025-04-26,2003,1.0,0.0,Wallet,Completed,26.0,Rasht,2025-11-25,Regular,USB-C Cable,Accessories,9.0,9.0,9.0
541633,104343,2024-11-28,2020,1.0,0.0,Cash,Completed,40.0,Ahvaz,2024-06-30,VIP,Gaming Controller,Gaming,68.0,68.0,68.0
541634,105058,2026-01-05,2012,2.0,5.0,Cash,Cancelled,57.0,Mashhad,2024-04-06,Regular,Office Chair,Home Office,180.0,342.0,342.0
541635,103936,2025-12-29,2017,2.0,5.0,Wallet,Completed,58.0,Kerman,2024-03-06,Regular,HDMI Cable,Accessories,11.0,21.0,21.0
541636,103613,2024-11-11,2010,1.0,0.0,CardToCard,Completed,47.0,Tabriz,2023-11-21,Regular,Fitness Band,Wearables,55.0,55.0,55.0
541637,104457,2024-07-11,2017,3.0,15.0,Wallet,Completed,46.0,Tehran,2024-05-16,Regular,HDMI Cable,Accessories,11.0,28.0,28.0
541638,103058,2025-02-24,2001,2.0,5.0,CardToCard,Completed,25.0,Mashhad,2023-03-24,Regular,Wireless Mouse,Electronics,18.0,34.0,34.0
541639,105551,2024-05-15,2013,3.0,0.0,Gateway,Completed,46.0,Rasht,2023-04-07,New,Notebook,Stationery,7.0,21.0,21.0
541640,100273,2024-08-31,2007,1.0,5.0,Cash,Completed,25.0,Qom,2025-01-09,New,Headphones,Electronics,75.0,71.0,71.0
541641,100003,2024-11-27,2008,2.0,0.0,Gateway,Completed,49.0,Karaj,2025-07-31,New,Phone Case,Accessories,14.0,28.0,28.0
541642,105742,2024-11-26,2013,2.0,0.0,CardToCard,Completed,47.0,Qom,2025-09-26,New,Notebook,Stationery,7.0,14.0,14.0
541643,103365,2024-06-04,2017,1.0,0.0,Gateway,Completed,25.0,Shiraz,2024-07-21,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
541644,104728,2025-03-16,2018,1.0,0.0,Gateway,Completed,60.0,Tehran,2023-05-07,Regular,Microphone,Electronics,85.0,85.0,85.0
541645,103782,2025-06-14,2018,2.0,0.0,Wallet,Completed,28.0,Tehran,2023-06-20,New,Microphone,Electronics,85.0,170.0,170.0
541646,108993,2025-06-12,2006,1.0,5.0,Cash,Completed,65.0,Shiraz,2023-12-10,Regular,Webcam,Electronics,48.0,46.0,46.0
541647,104978,2025-11-24,2008,1.0,15.0,Cash,Completed,23.0,Ahvaz,2024-09-07,New,Phone Case,Accessories,14.0,12.0,12.0
541648,101344,2024-03-07,2003,2.0,10.0,Gateway,Completed,45.0,Isfahan,2023-03-10,Regular,USB-C Cable,Accessories,9.0,16.0,16.0
541649,103516,2024-05-15,2004,1.0,5.0,Cash,Completed,64.0,Shiraz,2024-07-29,New,Power Bank,Electronics,35.0,33.0,33.0
541650,105025,2025-01-12,2013,4.0,5.0,Cash,Completed,59.0,Tehran,2024-04-05,Regular,Notebook,Stationery,7.0,27.0,27.0
541651,102503,2025-02-21,2010,1.0,10.0,CardToCard,Completed,54.0,Tehran,2025-04-11,New,Fitness Band,Wearables,55.0,50.0,50.0
541652,105273,2024-06-26,2017,1.0,15.0,Wallet,Completed,29.0,Tabriz,2024-12-02,Regular,HDMI Cable,Accessories,11.0,9.0,9.0
541653,109380,2024-09-15,2008,3.0,0.0,Wallet,Cancelled,52.0,Isfahan,2024-05-01,Regular,Phone Case,Accessories,14.0,42.0,42.0
541654,105073,2024-05-17,2001,1.0,10.0,CardToCard,Completed,26.0,Mashhad,2023-11-10,New,Wireless Mouse,Electronics,18.0,16.0,16.0
541655,100259,2025-04-13,2012,3.0,0.0,Wallet,Completed,26.0,Isfahan,2023-03-27,New,Office Chair,Home Office,180.0,540.0,540.0
541656,100719,2025-02-16,2003,1.0,5.0,CardToCard,Completed,29.0,Tehran,2025-04-25,VIP,USB-C Cable,Accessories,9.0,9.0,9.0
541657,107064,2025-08-17,2010,3.0,15.0,Wallet,Completed,18.0,Qom,2025-09-22,VIP,Fitness Band,Wearables,55.0,140.0,140.0
541658,101709,2025-06-28,2017,3.0,15.0,CardToCard,Completed,29.0,Tabriz,2024-10-06,New,HDMI Cable,Accessories,11.0,28.0,28.0
541659,106445,2024-08-22,2008,2.0,20.0,Gateway,Completed,19.0,Mashhad,2025-03-03,Regular,Phone Case,Accessories,14.0,22.0,22.0
541660,100394,2025-10-18,2001,1.0,30.0,Wallet,Completed,46.0,Isfahan,2025-10-23,Regular,Wireless Mouse,Electronics,18.0,13.0,13.0
541661,103297,2024-05-11,2011,2.0,0.0,Gateway,Completed,28.0,Tabriz,2025-06-08,Regular,Desk Lamp,Home Office,32.0,64.0,64.0
541662,102091,2025-06-28,2001,1.0,15.0,Cash,Completed,60.0,Isfahan,2025-06-15,Regular,Wireless Mouse,Electronics,18.0,15.0,15.0
541663,105817,2025-06-19,2006,1.0,5.0,CardToCard,Completed,37.0,Tehran,2024-02-24,Regular,Webcam,Electronics,48.0,46.0,46.0
541664,104777,2024-07-22,2002,2.0,0.0,Wallet,Completed,34.0,Tehran,2023-04-09,New,Mechanical Keyboard,Electronics,62.0,124.0,124.0
541665,105461,2024-06-17,2010,1.0,10.0,Wallet,Completed,61.0,Kerman,2024-05-15,New,Fitness Band,Wearables,55.0,50.0,50.0
541666,107562,2024-04-02,2020,1.0,5.0,CardToCard,Returned,22.0,Mashhad,2024-09-27,New,Gaming Controller,Gaming,68.0,65.0,65.0
541667,101969,2025-06-20,2004,1.0,20.0,Wallet,Completed,58.0,Shiraz,2025-01-17,Regular,Power Bank,Electronics,35.0,28.0,28.0
541668,103512,2024-11-10,2009,3.0,0.0,CardToCard,Completed,45.0,Shiraz,2024-06-30,Regular,Smart Watch,Wearables,120.0,360.0,360.0
541669,106086,2026-06-29,2008,4.0,15.0,Gateway,Completed,54.0,Kerman,2024-09-11,New,Phone Case,Accessories,14.0,48.0,48.0
541670,103331,2025-07-02,2014,1.0,5.0,Wallet,Completed,47.0,Tehran,2023-08-18,New,Backpack,Accessories,42.0,40.0,40.0
541671,101319,2024-01-09,2004,3.0,0.0,Gateway,Completed,39.0,Isfahan,2024-08-03,Regular,Power Bank,Electronics,35.0,105.0,105.0
541672,104514,2024-11-18,2012,2.0,0.0,Gateway,Completed,61.0,Qom,2024-06-24,Regular,Office Chair,Home Office,180.0,360.0,360.0
541673,105101,2024-01-13,2013,1.0,5.0,CardToCard,Completed,44.0,Kerman,2024-03-03,Regular,Notebook,Stationery,7.0,7.0,7.0
541674,106014,2025-06-25,2004,2.0,30.0,Gateway,Completed,46.0,Mashhad,2025-09-25,VIP,Power Bank,Electronics,35.0,49.0,49.0
541675,108574,2026-03-18,2005,1.0,0.0,CardToCard,Completed,41.0,Karaj,2025-01-24,Regular,Laptop Stand,Accessories,28.0,28.0,28.0
541676,106706,2025-10-05,2017,3.0,10.0,Gateway,Completed,19.0,Isfahan,2024-09-13,VIP,HDMI Cable,Accessories,11.0,30.0,30.0
541677,107533,2024-08-17,2009,1.0,5.0,Gateway,Completed,58.0,Mashhad,2024-03-25,Regular,Smart Watch,Wearables,120.0,114.0,114.0
541678,103666,2024-06-03,2017,3.0,0.0,Cash,Completed,39.0,Tabriz,2023-05-24,Regular,HDMI Cable,Accessories,11.0,33.0,33.0
541679,108572,2026-01-28,2013,3.0,15.0,Gateway,Completed,25.0,Tehran,2025-07-24,New,Notebook,Stationery,7.0,18.0,18.0
541680,102430,2024-04-13,2001,1.0,5.0,Gateway,Completed,30.0,Rasht,2025-02-13,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0
541681,100968,2025-09-05,2002,1.0,0.0,CardToCard,Completed,33.0,Mashhad,2023-05-18,Regular,Mechanical Keyboard,Electronics,62.0,62.0,62.0
541682,105209,2024-07-30,2004,1.0,10.0,Gateway,Completed,41.0,Tehran,2025-09-04,VIP,Power Bank,Electronics,35.0,32.0,32.0
541683,105638,2024-09-17,2012,1.0,30.0,Gateway,Completed,38.0,Rasht,2024-05-03,Regular,Office Chair,Home Office,180.0,126.0,126.0
541684,106421,2024-02-10,2003,1.0,15.0,Gateway,Completed,48.0,Karaj,2023-02-18,New,USB-C Cable,Accessories,9.0,8.0,8.0
541685,105892,2024-05-26,2003,2.0,10.0,CardToCard,Completed,38.0,Tehran,2025-06-26,New,USB-C Cable,Accessories,9.0,16.0,16.0
541686,102792,2024-02-04,2003,3.0,15.0,CardToCard,Completed,25.0,Isfahan,2023-10-30,Regular,USB-C Cable,Accessories,9.0,23.0,23.0
541687,102454,2025-03-25,2017,2.0,0.0,Gateway,Completed,40.0,Tabriz,2025-12-13,Regular,HDMI Cable,Accessories,11.0,22.0,22.0
541688,100537,2025-01-23,2003,1.0,0.0,Wallet,Completed,39.0,Mashhad,2025-12-29,Regular,USB-C Cable,Accessories,9.0,9.0,9.0
541689,105306,2025-04-05,2008,1.0,0.0,Gateway,Completed,57.0,Tabriz,2023-04-07,Regular,Phone Case,Accessories,14.0,14.0,14.0
541690,108394,2024-02-26,2009,1.0,5.0,CardToCard,Completed,23.0,Tehran,2023-05-31,Regular,Smart Watch,Wearables,120.0,114.0,114.0
541691,106514,2025-11-27,2006,3.0,5.0,CardToCard,Completed,22.0,Tehran,2024-06-21,Regular,Webcam,Electronics,48.0,137.0,137.0
541692,108957,2024-04-17,2008,1.0,20.0,Gateway,Completed,49.0,Tehran,2023-01-16,Regular,Phone Case,Accessories,14.0,11.0,11.0
541693,103728,2025-12-19,2018,2.0,0.0,CardToCard,Completed,43.0,Mashhad,2023-04-28,New,Microphone,Electronics,85.0,170.0,170.0
541694,107039,2024-10-05,2013,2.0,20.0,CardToCard,Completed,56.0,Karaj,2024-12-07,New,Notebook,Stationery,7.0,11.0,11.0
541696,107862,2025-07-18,2007,1.0,20.0,Gateway,Completed,43.0,Ahvaz,2025-08-14,New,Headphones,Electronics,75.0,60.0,60.0
541697,101586,2025-06-07,2008,3.0,5.0,Wallet,Completed,33.0,Tehran,2025-10-27,Regular,Phone Case,Accessories,14.0,40.0,40.0
541698,109987,2025-05-03,2013,2.0,5.0,Cash,Completed,41.0,Ahvaz,2023-05-05,New,Notebook,Stationery,7.0,13.0,13.0
541699,107292,2024-12-11,2012,2.0,0.0,Gateway,Completed,54.0,Karaj,2024-03-04,Regular,Office Chair,Home Office,180.0,360.0,360.0
541700,101980,2025-02-18,2014,1.0,5.0,Gateway,Completed,56.0,Karaj,2024-05-18,New,Backpack,Accessories,42.0,40.0,40.0
541701,109388,2024-02-26,2017,1.0,0.0,Gateway,Cancelled,59.0,Mashhad,2024-07-04,New,HDMI Cable,Accessories,11.0,11.0,11.0
541702,101997,2024-05-20,2007,2.0,0.0,Cash,Completed,44.0,Karaj,2023-11-10,New,Headphones,Electronics,75.0,150.0,150.0
541703,109245,2025-09-25,2003,1.0,0.0,Gateway,Completed,54.0,Mashhad,2024-12-16,Regular,USB-C Cable,Accessories,9.0,9.0,9.0
541704,106347,2025-08-03,2011,1.0,5.0,Wallet,Completed,44.0,Karaj,2025-05-12,Regular,Desk Lamp,Home Office,32.0,30.0,30.0
541705,104854,2024-10-18,2005,4.0,15.0,Wallet,Completed,21.0,Tehran,2024-06-11,Regular,Laptop Stand,Accessories,28.0,95.0,95.0
541706,109880,2025-11-15,2004,3.0,0.0,Gateway,Completed,27.0,Karaj,2024-02-26,New,Power Bank,Electronics,35.0,105.0,105.0
541707,103015,2025-11-27,2003,1.0,0.0,CardToCard,Completed,41.0,Tehran,2025-07-20,New,USB-C Cable,Accessories,9.0,9.0,9.0
541708,105772,2025-03-31,2008,3.0,15.0,Gateway,Completed,28.0,Mashhad,2024-06-08,Regular,Phone Case,Accessories,14.0,36.0,36.0
541709,103762,2026-06-05,2001,1.0,5.0,CardToCard,Completed,42.0,Tehran,2023-08-25,New,Wireless Mouse,Electronics,18.0,17.0,17.0
541710,109377,2024-08-18,2003,3.0,0.0,Cash,Cancelled,38.0,Mashhad,2025-07-08,Regular,USB-C Cable,Accessories,9.0,27.0,27.0
541711,100546,2024-09-11,2008,1.0,5.0,CardToCard,Completed,20.0,Mashhad,2023-03-15,Regular,Phone Case,Accessories,14.0,13.0,13.0
541712,109543,2024-01-09,2014,2.0,5.0,CardToCard,Completed,30.0,Tabriz,2024-02-01,Regular,Backpack,Accessories,42.0,80.0,80.0
541713,107668,2024-05-09,2006,2.0,10.0,Wallet,Completed,40.0,Karaj,2024-07-30,VIP,Webcam,Electronics,48.0,86.0,86.0
541714,108465,2025-12-07,2005,1.0,0.0,Wallet,Completed,40.0,Tabriz,2025-08-22,New,Laptop Stand,Accessories,28.0,28.0,28.0
541715,104416,2025-06-27,2004,2.0,0.0,Cash,Completed,39.0,Shiraz,2023-04-01,Regular,Power Bank,Electronics,35.0,70.0,70.0
541716,105643,2024-06-13,2013,2.0,0.0,Cash,Completed,50.0,Qom,2025-09-05,New,Notebook,Stationery,7.0,14.0,14.0
541717,107850,2025-08-08,2002,1.0,5.0,Gateway,Returned,27.0,Tabriz,2023-07-27,Regular,Mechanical Keyboard,Electronics,62.0,59.0,59.0
541718,107062,2024-05-21,2013,1.0,15.0,Gateway,Completed,20.0,Karaj,2025-11-23,Regular,Notebook,Stationery,7.0,6.0,6.0
541719,105261,2024-12-17,2004,2.0,0.0,Cash,Completed,65.0,Ahvaz,2025-06-17,New,Power Bank,Electronics,35.0,70.0,70.0
541720,106729,2026-06-28,2007,1.0,0.0,Wallet,Completed,24.0,Karaj,2024-07-27,VIP,Headphones,Electronics,75.0,75.0,75.0
541721,104028,2024-09-30,2003,3.0,10.0,Cash,Completed,39.0,Qom,2024-11-13,Regular,USB-C Cable,Accessories,9.0,24.0,24.0
541722,104931,2025-08-09,2002,1.0,15.0,Gateway,Completed,18.0,Tehran,2025-09-12,VIP,Mechanical Keyboard,Electronics,62.0,53.0,53.0
541723,103255,2024-01-06,2006,1.0,10.0,Wallet,Completed,29.0,Karaj,2025-02-23,New,Webcam,Electronics,48.0,43.0,43.0
541724,101423,2024-09-15,2007,2.0,5.0,Cash,Completed,46.0,Tabriz,2023-02-09,New,Headphones,Electronics,75.0,142.0,142.0
541725,105783,2024-09-21,2008,3.0,15.0,Cash,Completed,60.0,Tehran,2024-04-28,New,Phone Case,Accessories,14.0,36.0,36.0
541726,100643,2025-12-25,2007,2.0,10.0,Gateway,Completed,59.0,Qom,2023-10-28,Regular,Headphones,Electronics,75.0,135.0,135.0
541727,102074,2024-05-27,2006,1.0,0.0,CardToCard,Completed,34.0,Shiraz,2023-09-13,Regular,Webcam,Electronics,48.0,48.0,48.0
541728,100128,2024-10-05,2001,1.0,5.0,Gateway,Completed,54.0,Tehran,2023-07-13,Regular,Wireless Mouse,Electronics,18.0,17.0,17.0
541729,106249,2024-05-20,2020,3.0,10.0,CardToCard,Returned,20.0,Tehran,2025-04-04,New,Gaming Controller,Gaming,68.0,184.0,184.0
541730,105549,2025-02-15,2014,1.0,5.0,Gateway,Completed,28.0,Shiraz,2025-08-13,New,Backpack,Accessories,42.0,40.0,40.0
541731,103788,2024-08-23,2018,3.0,5.0,Gateway,Completed,19.0,Tabriz,2023-08-14,VIP,Microphone,Electronics,85.0,242.0,242.0
541732,103925,2024-06-02,2009,3.0,0.0,CardToCard,Returned,48.0,Isfahan,2025-02-17,Regular,Smart Watch,Wearables,120.0,360.0,360.0
541733,109609,2025-01-07,2015,1.0,0.0,CardToCard,Returned,40.0,Karaj,2025-03-15,Regular,Bluetooth Speaker,Electronics,58.0,58.0,58.0
541734,101022,2025-02-12,2018,1.0,15.0,CardToCard,Completed,21.0,Rasht,2023-04-04,VIP,Microphone,Electronics,85.0,72.0,72.0
541735,108048,2024-09-24,2008,2.0,0.0,Gateway,Completed,61.0,Tabriz,2024-07-17,New,Phone Case,Accessories,14.0,28.0,28.0
541736,107424,2026-05-19,2015,2.0,0.0,Gateway,Completed,54.0,Tehran,2024-05-07,Regular,Bluetooth Speaker,Electronics,58.0,116.0,116.0
541737,101510,2024-05-05,2013,3.0,15.0,Gateway,Returned,50.0,Shiraz,2024-05-28,Regular,Notebook,Stationery,7.0,18.0,18.0
541738,106231,2025-09-08,2005,2.0,10.0,Gateway,Completed,40.0,Tehran,2023-09-24,New,Laptop Stand,Accessories,28.0,50.0,50.0
541739,108952,2025-03-31,2010,2.0,0.0,Wallet,Completed,49.0,Qom,2025-07-31,Regular,Fitness Band,Wearables,55.0,110.0,110.0
541740,104623,2024-11-28,2008,5.0,5.0,Gateway,Completed,57.0,Rasht,2025-05-26,New,Phone Case,Accessories,14.0,66.0,66.0
541741,108293,2025-08-05,2003,4.0,0.0,Gateway,Completed,20.0,Tabriz,2023-10-05,Regular,USB-C Cable,Accessories,9.0,36.0,36.0
